app_name,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
Mad Hunter,558610,"Mad Hunter Studio,EHTechnology",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016
Dark Eden,548290,SOFTON ENTERTAINMENT,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
Turret Architect,556070,Red Matter Studio,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
FourChords Guitar Karaoke - Avril Lavigne Song Pack,559370,Musopia,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
RPG Maker MV - Twilight Shrine: Japanese Resource Pack,558762,"KADOKAWA,Yoji Ojima",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
Euclidean Soundtrack,538370,Alpha Wave Entertainment,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Sunset Rangers,559340,www.fishermangamedev.com,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2016
RPG Maker MV - Call of Darkness: Japanese Resource Pack,558761,"KADOKAWA,Yoji Ojima",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
RPG Maker MV - Festival of Light: Japanese Resource Pack,558760,"KADOKAWA,Yoji Ojima",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
Soundtrack,561720,Green Sawdust,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Carpe Deal 'Em,528190,DDD Wares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
Trainz Route: Canadian Rocky Mountains - Columbia River Basin,486100,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
METAL GEAR SOLID V: THE PHANTOM PAIN - MB Coin 2000,437233,Konami Digital Entertainment,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Ninja Smasher!,552610,Q-Cumber Factory,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
ArsonVille,553610,Slavitica,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
PAYDAY 2: Gage Spec Ops Pack,548420,OVERKILL - a Starbreeze Studio.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
Peak Angle: Drift Online,547410,Peak Angle Team,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,2016
DoDonPachi Resurrection BLACK LABEL Arrange Mode Album,550382,"CAVE Interactive CO.,LTD.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Z-Exemplar,434750,Suminell Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Project Abyss - Art & Music Collection,561130,Tall Story Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2016
FourChords Guitar Karaoke - Taylor Swift II Song Pack,559381,Musopia,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Red Spider: Vengeance,537130,studio wasp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
Watch_Dogs® 2 - Ultra Texture Pack,525010,Ubisoft,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Marblize,535840,Plexagon Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
After Life - Story of a Father,550240,Green Sawdust,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
The Seven Years War (1756-1763) - Pomeranian War,538430,Oliver Keppelmüller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
Zenza OST,549630,Intropy Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Rescue the Great Demon 2 - Art Book,560630,SleepAllDays Studio,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2016
Zenza,519990,Intropy Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
MechWarrior Online™ - Assault ‘Mech Performance Steam Pack II,545743,Piranha Games Inc.,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack II,545742,Piranha Games Inc.,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
MechWarrior Online™ - Light ‘Mech Performance Steam Pack II,545740,Piranha Games Inc.,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
MechWarrior Online™ - Medium ‘Mech Performance Steam Pack II,545741,Piranha Games Inc.,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
Rebound,517190,Bilal Itani,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Royal Detective: The Lord of Statues Collector's Edition,559150,Elephant Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Blood Code Costume Pack,457720,"ZiX Solutions,Weixi Games",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
Eon Altar,382050,Flying Helmet Games,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Galaxy Reavers: Flames-Type Titan DLC,554200,Good Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
Mystic Defense,553910,Mystified Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Front Office Football Eight,547900,Solecismic Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2016
Manor of the Damned!,532670,The Hideout,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2012
Crystal Quest Classic,497510,Game Mechanics LLC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
Dungeon Fighter Online: Dynasty Guardian Pack,558130,Neople,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
Danny's War,559200,Savin Sergey,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Steel Ocean - Thanksgiving Day Gift Package,546890,ICE Entertainment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2016
Delicious - Emily's New Beginning,544710,GameHouse,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
FourChords Guitar Karaoke - Elvis Presley Song Pack,559380,Musopia,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Drift King: Survival,553290,Destiny.Games,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,2016
The Journey Of Forgotten Memories,520590,Forgotten Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Runes,548050,Ede Tarsoly,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Liquid Pinball,562050,RunServer,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Star Trek: Starfleet Command Gold Edition,364820,Interplay Entertainment Corp.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
The People Vs. George Lucas,541460,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
it's always monday,558660,"Alonzu,@alonzubin",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
The Lion's Song: Episode 2 - Anthology,459140,Mi'pu'mi Games GmbH,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Space Ghost Pirate Zombie Slayer,553350,Brandon Brizzi,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
BuildMoreCubes,557190,HA Studio Ltd.,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
Germ Wars,557680,Svarog Studios,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Call to Arms,302670,Digitalmindsoft,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2016
The Assembly - Original Soundtrack,558880,nDreams,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
The Assembly - Wallpaper,560240,nDreams,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Stellar Interface,517330,ImaginationOverflow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Disastr_Blastr,431200,Dog Theory,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Kalen Chock Presents: 3D Sketching 2.0,559510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Robotpencil Presents: Develop A Workflow,549490,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Call to Arms - Season Pass,561140,Digitalmindsoft,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2016
Trouble Witches Origin - Episode1 Daughters of Amalgam -,460630,Studio SiestA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Disoriented,556240,BrickCream,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Defiance - Havoc T.I.T.A.N. Bundle,560100,"Trion Worlds, Inc.",0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
Defiance - Sentinel T.I.T.A.N. Bundle,560101,"Trion Worlds, Inc.",0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
54: The Director's Cut,475310,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
Warden: Melody of the Undergrowth - Deluxe Edition,536380,Cardboard Keep,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Kokurase Episode 2,558640,galanti,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
Xemo® : Robot Simulation,542210,Xemory LLC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
Alicemare,524850,△○□× (Miwashiba),0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Mosaic: Game of Gods - Soundtrack,558310,New Bridge Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
RPG Tycoon: Supply & Demand,551250,Skatanic Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
Metal Tales: Fury of the Guitar Gods,418210,Nuberu Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
DesertLand 2115,406280,FutureVisionsGames,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Wincars Racer,451060,DragonJam Studios,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2016
Disgraced,485360,Corrosive Studios LLC,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
Rocket Craze 3D,550930,Rixment,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
Glass Masquerade,511470,Onyx Lute,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Planet Coaster,493340,Frontier Developments,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
Neon Prism,556280,Just1337 Studio,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Colt Express,534360,"Asmodee Digital,Frima Studio",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
Orczz,502200,Camel 101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
Mr. Shadow,543270,bycomb,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
SHENZHEN I/O,504210,Zachtronics,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Train Simulator: South Wales Coastal: Bristol - Swansea Route Add-On,448181,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
Saga of the North Wind,552720,Choice of Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
DC Universe Online™ - Episode 27: Amazon Fury Part III,546520,Daybreak Game Company,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
Magi Trials - Soundtrack,549110,Dharker Studio,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Magi Trials,446600,Dharker Studio,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Magi Trials - Wallpapers,549111,Dharker Studio,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Magi Trials - Avatars,549112,Dharker Studio,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Jumper Jape,526780,"Johan Wångsell,Jacob Torrång",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Legendary Tracks Part 1: Imola,544260,Reiza Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
Base Raid,511390,Sageose,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
Robotpencil Presents: Art of Speed Painting,549510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Adrenaline Adventure,555760,David Pierucci,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2016
RYB,547050,FLEB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Last Days of Spring 2,551520,Sapphire Dragon Productions,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Last Days of Spring 2 Soundtrack and Directors Commentary,556810,Sapphire Dragon Productions,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Sarab: Duji Tower,551570,Abdulla Hassan Al-Farsi,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Koi-Koi Japan : UKIYOE tours Vol.3,557390,Zoo Corporation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Shepherds of the Abyss,438300,Impulse Games,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Armello - Seasons Board Skins Pack,398915,League of Geeks,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Twixel,528770,Caesoose Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
拯救大魔王2 Rescue the Great Demon 2,554640,吃了就睡工作室,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2016
Brief Karate Foolish,546390,D.C.S,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
DeathMetal,553820,Playito.com,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Doodle God: 8-bit Mania - Collector's Item,538060,JoyBits Ltd.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Ghostlords,522340,HelixFox Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Age of Farming,556300,Evergreen,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Draft Day Sports: Pro Basketball 2017,544480,Wolverine Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2016
The Eyes of Ara,454250,100 Stones Interactive,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Satellite Rush,429350,Kimeric Labs,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Red Forest,555660,BiscuitPlay,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Riddles of Fate: Wild Hunt Collector's Edition,555520,Elephant Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Mark Hamill's Pop Culture Quest,549310,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
LEGRAND LEGACY: Tale of the Fatebounds,556740,SEMISOFT,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2018
Kings of Con,549300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Clicker Heroes: Turkey Auto Clucker,556650,Playsaurus,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2016
Book Series - Alice in Wonderland,544190,Kurisu no Patto,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Enola - The Original Soundtrack,497200,The Domaginarium,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Doom & Destiny Advanced,361040,Heartbit Interactive,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Azurea Juncture,557860,Rimebelle Express,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Fresh Body,550840,LOVIGAME,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Kopanito All-Stars Soccer,399820,Merixgames,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016
FSX Steam Edition: Night Environment: Rhode Island Add-On,500206,Chris Bell - Creative Design Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
Dreamcage Escape,556890,Big Loop Studios,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Chains of Satinav Soundtrack,558200,Daedalic Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Screeps,464350,Screeps,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2016
Pure Chess - Steampunk Game Pack,330950,Ripstone,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2016
Drunk On Nectar,512460,Venugopalan Sreedharan,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
RollerCoaster Tycoon World™,282560,Nvizzio Creations,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
Wolf Simulator,485420,Second Reality,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Renoir,496400,Black Wing Foundation,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
The Phantom Limb Level Pack,466546,"Traveller's Tales,TT Games,Feral Interactive (Mac)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Sleeping Valley - Soundtrack,548410,White Dog,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Overcooked - The Lost Morsel,530060,Ghost Town Games Ltd.,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Super Rad Raygun,297660,TRU FUN Entertainment,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
ENIGMA:,494100,Uzumeya,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
The Art of Tahira,550850,Whale Hammer Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (5E),551290,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Fantasy Grounds - 1 on 1 Adventures #8: Blood Brothers (3.5E/PFRPG),555680,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (5E),552860,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Fantasy Grounds - Kingdoms (5E),557300,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (5E),553360,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
A New Beginning - Final Cut Soundtrack,558220,Daedalic Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Memoria Soundtrack,558210,Daedalic Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Ittle Dew 2,395620,Ludosity,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Comit the Astrodian,546790,LunarCore Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
FSX Steam Edition: Toposim Scandinavia Add-On,536544,Toposim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
FSX Steam Edition: Douglas F4D Skyray™ Add-On,494520,Virtavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
LuckCatchers,454540,DiP Online,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2016
Handball 17,526980,Eko Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
Gunmetal Arcadia Zero,555610,Minor Key Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Gunmetal Arcadia Zero OST,556600,Minor Key Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
World of Guns: World War I Pack #1,558630,Noble Empire Corp.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2016
Dofus,254300,Ankama Studio,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2016
CLASH,416040,Ultima Games,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2016
Silence Artbook,556030,Daedalic Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Silence Soundtrack,556290,Daedalic Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
DOFUS - Kerubim Pack,552010,Ankama Studio,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2016
CAGE,552140,KorteGames,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
Mekazoo,390330,The Good Mood Creators,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Ironclads 2: War of the Pacific,549400,Totem Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
Nodiatis,541190,"Glitchless, LLC",0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2008
Mekazoo Original Soundtrack,552850,The Good Mood Creators,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Multimirror,533860,Cleverweek,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Multimirror - Soundtrack,550070,Cleverweek,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
PhysDrive,541380,Royal Deal Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016
Steel Ocean - Steam's 1st Anniversary Gift Package,546880,ICE Entertainment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2016
JOLT: Super Robot Racer,485790,Cooply Solutions,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2016
Fabulous - Angela's Fashion Fever - Soundtrack,549960,GameHouse,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
Deponia Soundtrack,557470,Daedalic Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Delicious Emily's Christmas Carol - Soundtrack,554360,"Blue Giraffe,GameHouse",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Go! Go! Nippon! 2016,534840,OVERDRIVE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
RPG Fighter League,550170,Owl Green Sea,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
100nya,553830,.M.Y.W.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
Rage Pig,466480,Alexander Kov,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Sandstorm,548710,energy milk,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Mechatroniks Attack,546960,Ludax174,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
A Magical High School Girl / 魔法の女子高生,555630,illuCalab,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
Fantasy Grounds - Deadlands: The 1880 Smith & Robards Catalog,489320,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
