app_name,price,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,Year
Rocksmith® 2014 Edition – Remastered – Alice in Chains Song Pack II,11.99,637799,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Zup! 7,0.99,658560,Quiet River,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Rocksmith® 2014 Edition – Remastered – Alice in Chains - “No Excuses”,2.99,637802,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Down in a Hole”,2.99,637800,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Injustice™ 2 - Hellboy,5.99,759581,"NetherRealm Studios,QLOC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Heaven Beside You”,2.99,637801,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Tom Clancy's Rainbow Six® Siege - Year 3 Pass,29.99,744840,Ubisoft Montreal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017.0
RideOp - Thrill Ride Simulator,19.99,699770,GuraShop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017.0
RideOp - Deluxe Edition Upgrade,3.99,762600,GuraShop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017.0
Stationeers,24.99,544550,RocketWerkz,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Warframe Mirage Prime Access: Eclipse Pack,0.0,759101,Digital Extremes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
TY the Tasmanian Tiger 2 Soundtrack,4.99,763590,Krome Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Perceptions of the Dead - Fan Pack,2.99,762390,Ithaqua Labs,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Warframe: Mirage Prime Access,0.0,759110,Digital Extremes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Warframe Mirage Prime Access: Hall of Mirrors Pack,0.0,759100,Digital Extremes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Warframe Mirage Prime Access: Prism Pack,0.0,759102,Digital Extremes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
TY the Tasmanian Tiger 2,14.99,411970,Krome Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Heart of Crown PC,24.99,476420,"illuCalab,FLIPFLOPs,Japanime Games",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2017.0
Everyday Lite,0.0,759800,Luis Eduardo Guedes Martins,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2017.0
Mad Digger,1.99,584100,Berezka,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
"The Ghost of Joe Papp, Charity Scene Pack: When Molly Met Scotty",3.99,711940,Stegalosaurus Game Development,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Warframe Mirage Prime Access: Accessories Pack,49.99,759103,Digital Extremes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Jam Studio VR - Gigglebellies Song Bundle,9.99,769010,"Beamz Interactive, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Chambara,6.99,745790,team ok LLC,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Nutshell”,2.99,637803,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Rooster”,2.99,637804,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
WWE 2K18 - New Moves Pack,3.99,706100,"Visual Concepts,Yuke's Co., LTD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017.0
OKAMI HD / 大神 絶景版,19.99,587620,"CAPCOM Co., Ltd.",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Way of Defector,2.99,658660,Dev Arc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017.0
Shantae: Friends to the End,7.99,686710,WayForward,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
"Warhammer 40,000: Space Wolf - Saga of the Great Awakening",9.99,760720,HeroCraft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017.0
Trendpoker 3D Community Edition,17.99,662230,BufoProject,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,2017.0
Obscure Realm,2.99,589440,GCRH,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Bitcoin Farm,0.99,760930,RewindApp,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Not A Hero,0.0,564190,"CAPCOM Co., Ltd.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
大逃亡专家/Escape Expert,3.99,727180,"刘俊亨(Junheng Liu),UNGamingOrg游戏组织玩家",0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,2017.0
Fast Rolling,0.99,651050,FastRolling,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Starlight of Aeons,4.99,644200,"Angels Blue Digital Entertainment,DigitalEZ",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Ukrainian ball in search of gas,0.99,758480,"Nikita ""Ghost_RUS""",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Android John 2.1,17.99,760360,Recreat4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Elbub,1.99,757860,Mykhail Konokh,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Sky Road,0.99,756190,Lev Gogol,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
TS Marketplace: Chessie Systems GP30 Livery Add-On,4.99,623266,Digital Train Model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
EX0: Dark Moon,0.99,736180,Pixel Six Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
TS Marketplace: Baltimore and Ohio GP30 Liveries Add-On,4.99,623261,Digital Train Model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Hello Neighbor,29.99,521890,Dynamic Pixels,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Flame of Memory,1.99,575090,Kacper Stasiełuk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Antiterror Strike,0.99,760210,CASGames,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
AppleSnake2,0.99,754780,Verymax,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Reroll: Back to the throne,1.99,741630,Chess no choke games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Tales of the Lumminai,6.99,610560,SenRufu Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017.0
March of Empires,0.0,702320,Gameloft,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2017.0
Sky Hunter - KA-50,0.99,731630,Codex7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017.0
Outside,7.99,746760,EvilGames,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Frontiers.io - Expansion Pack 6,0.99,766770,Boogygames Studios,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2017.0
Crazy Ball Adventures - Classic,0.99,765340,FreezeNova,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Jelly in the sky,5.99,593530,Zolden games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
The Cube,0.99,726650,Vicrusenpai,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Wonderstructs - Part Expansion Pack,0.99,745580,Game Dev Castle,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Defense Clicker - Early Access Content,0.0,752650,Albatros Softworks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017.0
I Can't Believe It's Not Gambling,0.99,733990,Mutant Entertainment Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Puppet Kings,9.99,756020,Timba Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Star Sweet,2.99,760350,LillyWelland inc.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Final Cut: Homage Collector's Edition,12.99,749000,Eipix Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Arrowpoint,0.99,755560,Spotted Zebra Software LLC,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017.0
Born Tubi Wild,2.99,756150,Dzsembori,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2011.0
Christmas Stories: Hans Christian Andersen's Tin Soldier Collector's Edition,12.99,758600,Elephant Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Space Wars: Interstellar Empires,0.0,574070,Desert Owl Games LLC,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2017.0
Achievement Hunter: Scars,0.99,756050,putilin_industries,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Strike Team Hydra,9.99,716050,Wave Light Games Inc.,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017.0
GAME TUBE ♛,4.99,763300,hede,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2017.0
Nadia Was Here - Soundtrack,0.0,754700,Jajaben Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017.0
Super Turbo Demon Busters!,11.99,262810,HeroCraft,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
FORM - Original Soundtrack + Digital Art Book,5.99,682980,Charm Games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Pixel Zombie,0.99,749220,alexeibelih,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Real RC Flight Simulator,15.99,733440,Thetis Games,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
PATHOS Official Soundtrack,2.99,765600,Broguelike,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Breakneck,9.99,432940,PikPok,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017.0
Naughty Elves,2.99,750620,gurkenlabs,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Disputed Space,4.99,637410,ShilohGames,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Slice the Ice,4.99,750740,Fancy Factory,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Queen's Garden: Halloween,6.99,726100,Seven Sails Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Project Rhombus (Donationware),0.99,765750,SEROSOO,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
The Reject Demon: Toko ch0 — Voice Acting,4.99,762140,Lupiesoft,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Project Rhombus,0.0,735570,SEROSOO,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Tokyo Xanadu eX+,59.99,587260,Nihon Falcom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Tokyo Xanadu eX+: Item Bundle,14.99,750911,Nihon Falcom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Tokyo Xanadu eX+: S-Pom Treat Bundle,12.99,750912,Nihon Falcom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Tokyo Xanadu eX+: Outfit & Accessory Bundle,14.99,750910,Nihon Falcom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
The Quarter Game,0.99,703630,"LAME Dimension,Flying Pudding Studios",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
BattleRush - German AT Infantry DLC,1.99,764661,Thunder Devs.,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2017.0
Bug Battle,2.99,752000,Xamdes Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
BattleRush - US AT Infantry DLC,1.99,764660,Thunder Devs.,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2017.0
The Resistance,1.99,752690,Barty Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Flying Salvager,19.99,752310,Wonderbox Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Debris Infinity,4.99,729390,SVC Games,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Unexpected End,16.99,740170,Free Time Farmers,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
X-Plane 11 - Add-on: Globall Art - CYYZ - Toronto Pearson International,29.99,675355,Globall Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TACTICAL,3.99,751950,Gameface Games Ltd,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Strategic Command Classic: WWI,19.99,388140,Fury Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2011.0
Reigns: Her Majesty - The Book of the Lady of the Wood,0.99,759681,"Nerial,Synaptic Insight Technology Systems",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Mi-8MTV2: Oilfield Campaign,9.99,728301,Layvinas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Savage Offroad,4.99,748800,Backburner Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017.0
Reigns: Her Majesty Soundtrack,2.99,759680,"Nerial,Synaptic Insight Technology Systems",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
Music Awards Manager,5.99,730410,Hamsters Gaming,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2017.0
Autobahn Police Simulator 2,29.99,483770,Z-Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Nusakana - 2nd Anniversary Artbook,0.0,764600,Studio Namaapa,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017.0
4X Space Time Shipyard,9.99,752240,CWDI GAMES LLC,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
On Board,0.99,757290,Stein Bock Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Live Wallpaper Master,3.99,597840,DesktopPaints LLC,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017.0
Stellaris: Humanoids Species Pack,7.99,756010,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017.0
Return 2 Games Supporter's Pack,64.99,706770,Thing Trunk,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017.0
911 Operator - Every Life Matters,5.99,580731,Jutsu Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017.0
Dimension Drive,12.99,394430,2Awesome Studio,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
PAKO 2 - Official Soundtrack,1.99,762970,Tree Men Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017.0
ELMIA,9.99,738020,AECRNIA,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
ELMIA Original Soundtrack,7.99,738050,AECRNIA,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
アルカナリッター,0.0,739880,アスガル騎士団,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Chronicles of cyberpunk,4.99,742470,Dima Kozyr,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Golem Gates,19.99,575970,"Laser Guided Games, LLC",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Squareboy vs Bullies: Arena Edition,4.99,709620,"Rohan Narang,Ratalaika Games S.L.",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Flight Sim World: Curtiss P-40F Warhawk Add-On,39.99,630916,BlueSky FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Shadowhand,14.99,427490,Grey Alien Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017.0
SUPERHOT: MIND CONTROL DELETE,11.99,690040,SUPERHOT Team,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Two Worlds II - Echoes of the Dark Past,4.99,502970,Reality Pump Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Reach Me,1.99,727480,Antizero company,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Driver Pro: 2017 Music,0.99,760280,Alexey Volonsky,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2017.0
Jetball,9.99,666590,Codevictus Inc.,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017.0
Battlestar Galactica Deadlock: Reinforcement Pack,4.99,692080,Black Lab Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017.0
Ninja Stealth 3 - Custom Lasers,0.99,760420,SC Jogos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Ninja Stealth 3,0.99,754120,SC Jogos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Wurst Defender Coop Edition,1.99,740990,Sven Möhring,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
RIOT - Civil Unrest,12.99,342310,"Leonard Menchiari,IV Productions",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017.0
"FSX Steam Edition: Toposim Japan, Korea & Taiwan Add-On",19.99,677997,Toposim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
FSX Steam Edition: Toposim South Asia Add-On,14.99,677995,Toposim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Awesomenauts - Renegade Command Announcer,3.99,399835,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Awesomenauts - Starter Pack,7.99,425541,Ronimo Games,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
2-in-1 Fluid Intelligence,1.99,757950,ALEKSANDER CHIEPAIKIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
League of Light: Silent Mountain Collector's Edition,12.99,758590,Mariaglorum,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
Awesomenauts - Dark Masquerade Qi'Tara Skin,4.99,634014,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Rocket Blasters,0.99,755490,Michael Klaus Schmidt,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
RPG Maker VX Ace - MV Monsters HIBIKI KATAKURA ver Vol.1,9.99,764330,Katakura Hibiki,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0
FEMINAZI: Flag Pack,0.0,674970,"hyperboreanGames,Svarog Studios",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017.0
RPG Maker VX Ace - MV Monsters HIBIKI KATAKURA ver Vol.2,9.99,764331,Katakura Hibiki,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0
RPG Maker MV - MV Monsters HIBIKI KATAKURA ver Vol.2,9.99,764320,Katakura Hibiki,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0
Metal Quest,4.99,754300,"Operation Constellation,Valentina Baker",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017.0
Fantasy Grounds - Mountain Top Castle Map Pack by Joshua Watmough (Map Pack),6.99,764270,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2017.0
Fantasy Grounds - Fundamental Fantasy Map Pack by Joshua Watmough (Map Pack),6.99,762660,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2017.0
Getting Over It with Bennett Foddy,7.99,240720,Bennett Foddy,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017.0
Tom's Mansion,0.0,748660,RayKingArts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
Fantasy Grounds - Pathfinder RPG - Mummy's Mask  AP 4: Secrets of the Sphinx (PFRPG),22.99,754880,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2017.0
Jam Studio VR - Beamz Original EDM-DJ-Dance Bundle,7.99,764750,"Beamz Interactive, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0
iTowngameplay Universe «Pack de Materiales»,0.99,761270,UnderMax Games,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2017.0
Xploquest,0.0,763870,Jean-Sébastien Nouveau,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017.0
Pilli Adventure,4.99,720020,Tavo,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
PATHOS,6.99,679300,Broguelike,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017.0
Fantasy Grounds - Pathfinder RPG - Hell's Rebels  AP 4: A Song of Silver (PFRPG),29.99,754900,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2017.0
NORMALIZATOR,10.99,703300,AuroraCorp,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017.0
Gangs of Space - Soundtrack,9.99,711064,Little Big MMO,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2017.0
Kawanakajima no Kassen / 川中島の合戦,12.99,724310,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-4373 ( Russian Loco and Tender ),7.99,766440,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-4174 ( Russian Loco and Tender ),7.99,766442,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-4171 ( Russian Loco and Tender ),7.99,766443,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-4173 ( Russian Loco and Tender ),7.99,766441,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-3173 ( Russian Loco and Tender ),7.99,766446,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-1171 ( Russian Loco and Tender ),7.99,766445,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
TANE DLC - CO17-1374 ( Russian Loco and Tender ),7.99,766447,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0
